Date, Open, High, Low, Close, Volume
12/31/21, 296.74, 300.30, 293.3057, 294.11, 26652990
12/30/21, 298.27, 304.57, 295.40, 295.86, 30886420
12/29/21, 302.725, 305.48, 293.66, 300.01, 34313930
12/28/21, 313.12, 313.30, 300.1181, 303.22, 42059121
12/27/21, 296.60, 310.865, 296.40, 309.45, 40368594
12/23/21, 297.55, 300.59, 294.3101, 296.40, 34302168
12/22/21, 288.91, 295.55, 284.49, 294.00, 39518441
12/21/21, 283.74, 291.20, 274.01, 290.75, 52438488
12/20/21, 273.05, 281.44, 271.45, 277.19, 46184680
12/17/21, 279.85, 289.22, 277.60, 278.01, 71662242
12/16/21, 311.52, 311.60, 280.93, 283.87, 70736602
12/15/21, 284.00, 305.00, 278.38, 304.59, 69829688
12/14/21, 276.99, 286.78, 272.50, 283.37, 66703539
12/13/21, 302.49, 302.94, 281.16, 281.61, 59834367
12/10/21, 311.50, 313.05, 298.61, 301.98, 48882512
12/09/21, 317.34, 322.05, 304.28, 304.90, 48850719
12/08/21, 319.99, 322.90, 314.2101, 318.26, 47555152
12/07/21, 309.57, 324.49, 306.51, 324.27, 59305352
12/06/21, 298.80, 302.41, 280.38, 300.37, 65893852
12/03/21, 320.00, 321.29, 301.30, 306.93, 54432512
12/02/21, 312.14, 324.7799, 310.25, 321.26, 47289031
12/01/21, 332.1947, 332.8934, 313.80, 314.35, 48580199
11/30/21, 331.69, 333.53, 318.6401, 326.76, 62206648
11/29/21, 323.66, 334.12, 320.36, 333.76, 45496398
11/26/21, 326.00, 327.10, 313.50, 315.03, 28306891
11/24/21, 314.61, 328.55, 309.28, 326.74, 43516230
11/23/21, 315.35, 323.60, 308.80, 317.46, 53216273
11/22/21, 335.17, 346.47, 319.00, 319.56, 75433523
11/19/21, 322.43, 330.88, 319.05, 329.85, 53386672
11/18/21, 323.67, 327.60, 313.21, 316.75, 78171078
11/17/21, 304.18, 305.09, 288.00, 292.61, 42850801
11/16/21, 297.59, 303.90, 297.0587, 302.03, 26448369
11/15/21, 305.52, 306.44, 292.47, 300.25, 38490898
11/12/21, 300.10, 306.80, 296.30, 303.90, 41305434
11/11/21, 304.68, 305.90, 297.7701, 303.90, 33217211
11/10/21, 293.56, 308.50, 287.78, 294.59, 63620566
11/09/21, 322.82, 323.10, 299.64, 306.57, 64674621
11/08/21, 301.49, 311.00, 299.07, 308.04, 50310090
11/05/21, 301.87, 314.00, 294.10, 297.52, 85126016
11/04/21, 272.29, 313.65, 271.18, 298.01, 115363102
11/03/21, 266.70, 267.84, 262.35, 265.98, 23991029
11/02/21, 258.22, 266.78, 258.00, 264.01, 29411240
11/01/21, 256.49, 258.94, 252.27, 258.27, 26573980
10/29/21, 250.005, 257.09, 250.00, 255.67, 29250279
10/28/21, 248.78, 249.50, 245.23, 249.41, 23420430
10/27/21, 244.74, 250.90, 242.8201, 244.51, 24598990
10/26/21, 239.89, 252.59, 239.24, 247.17, 48589832
10/25/21, 229.73, 233.5499, 227.70, 231.66, 23023480
10/22/21, 228.23, 231.30, 225.61, 227.26, 24938381
10/21/21, 220.97, 227.11, 220.83, 226.92, 18759029
10/20/21, 223.045, 224.33, 219.82, 221.03, 14627590
10/19/21, 222.76, 223.79, 220.37, 222.90, 16147330
10/18/21, 217.49, 222.91, 216.44, 222.22, 18949359
10/15/21, 218.10, 219.31, 216.62, 218.62, 22699400
10/14/21, 212.88, 217.55, 211.2201, 217.46, 24358881
10/13/21, 209.18, 209.90, 207.13, 209.39, 18065189
10/12/21, 208.275, 210.57, 205.28, 206.71, 16213350
10/11/21, 205.75, 210.63, 205.11, 206.95, 16338750
10/08/21, 211.01, 212.06, 207.75, 208.31, 15125790
10/07/21, 210.92, 213.22, 209.72, 210.75, 25691891
10/06/21, 201.20, 207.20, 200.80, 207.00, 29720180
10/05/21, 199.50, 206.48, 198.54, 204.51, 27928170
10/04/21, 205.04, 205.4179, 195.55, 197.32, 34563500
10/01/21, 207.50, 208.59, 202.03, 207.42, 24097801
09/30/21, 207.684, 210.66, 206.88, 207.16, 22100910
09/29/21, 209.395, 210.17, 204.67, 205.17, 21839359
09/28/21, 212.135, 214.19, 206.51, 206.99, 34306898
09/27/21, 217.104, 217.99, 213.25, 216.60, 24521510
09/24/21, 220.70, 221.49, 218.61, 220.81, 21765551
09/23/21, 221.40, 225.345, 218.90, 224.82, 24855490
09/22/21, 213.655, 219.60, 211.96, 219.41, 26872561
09/21/21, 214.165, 214.25, 209.50, 212.46, 20468811
09/20/21, 211.46, 214.33, 206.62, 211.13, 34944047
09/17/21, 223.00, 223.21, 218.30, 219.00, 29450279
09/16/21, 221.835, 222.77, 219.27, 222.42, 15603340
09/15/21, 223.09, 223.6699, 219.66, 223.41, 16653801
09/14/21, 222.75, 224.10, 220.86, 222.42, 19975461
09/13/21, 226.84, 229.64, 218.58, 221.52, 29749990
09/10/21, 223.483, 226.26, 222.70, 224.78, 24837570
09/09/21, 223.12, 225.38, 221.31, 221.77, 19685600
09/08/21, 225.13, 226.10, 219.77, 223.39, 25443420
09/07/21, 228.33, 228.99, 225.224, 226.62, 19810721
09/03/21, 223.25, 229.86, 222.00, 228.43, 28083199
09/02/21, 225.18, 225.9299, 222.945, 223.96, 18810961
09/01/21, 224.85, 226.97, 223.565, 224.41, 20176699
08/31/21, 226.95, 226.95, 221.20, 223.85, 25984971
08/30/21, 228.30, 230.43, 225.51, 226.88, 26257990
08/27/21, 221.84, 227.22, 221.67, 226.36, 30472221
08/26/21, 222.00, 223.40, 217.90, 220.68, 23794039
08/25/21, 217.37, 224.70, 217.22, 222.13, 34770102
08/24/21, 217.53, 219.59, 215.35, 217.93, 29729891
08/23/21, 209.71, 219.97, 209.50, 219.58, 57580660
