Date, Open, High, Low, Close, Volume
08/03/21, 460.82, 463.30, 455.43, 463.30, 589725
08/02/21, 461.29, 465.50, 458.67, 459.80, 954776
07/30/21, 449.10, 457.84, 449.10, 456.91, 773551
07/29/21, 445.83, 454.59, 445.66, 453.20, 767912
07/28/21, 438.59, 446.01, 436.48, 444.14, 763235
07/27/21, 443.90, 443.90, 427.77, 437.00, 836206
07/26/21, 443.32, 446.16, 442.22, 445.17, 374433
07/23/21, 444.84, 445.47, 439.54, 445.03, 437483
07/22/21, 443.17, 445.1999, 439.49, 442.77, 395094
07/21/21, 433.78, 445.61, 433.78, 445.40, 679884
07/20/21, 428.37, 435.41, 423.00, 432.13, 1067013
07/19/21, 420.92, 427.02, 418.51, 426.32, 1356403
07/16/21, 437.59, 439.80, 425.73, 426.75, 857171
07/15/21, 443.98, 444.94, 432.92, 436.23, 885672
07/14/21, 451.26, 455.09, 444.85, 446.13, 752183
07/13/21, 448.12, 450.14, 445.82, 448.20, 707427
07/12/21, 446.20, 450.00, 444.50, 450.00, 1316720
07/09/21, 438.61, 445.13, 435.45, 444.30, 611011
07/08/21, 433.53, 439.26, 430.21, 437.17, 666669
07/07/21, 452.50, 452.54, 440.99, 442.86, 629477
07/06/21, 451.66, 453.12, 443.94, 449.67, 667345
07/02/21, 450.49, 451.53, 446.92, 450.44, 609010
07/01/21, 453.76, 453.76, 446.19, 447.71, 754705
06/30/21, 453.42, 455.09, 451.1949, 454.22, 439062
06/29/21, 449.78, 454.4969, 448.30, 453.84, 582914
06/28/21, 442.53, 452.18, 442.53, 450.31, 883848
06/25/21, 442.88, 443.589, 438.57, 439.81, 447738
06/24/21, 437.86, 442.18, 437.4013, 441.01, 476136
06/23/21, 432.92, 436.08, 432.78, 433.64, 629822
06/22/21, 430.45, 433.078, 428.04, 431.84, 579451
06/21/21, 428.72, 430.56, 425.08, 429.81, 744481
06/18/21, 435.72, 436.04, 425.87, 428.23, 963268
06/17/21, 432.86, 441.94, 432.53, 438.73, 1290998
06/16/21, 439.53, 440.80, 430.60, 434.05, 1204897
06/15/21, 440.61, 443.30, 436.73, 438.17, 796069
06/14/21, 436.70, 441.79, 434.14, 441.79, 1224765
06/11/21, 434.71, 435.60, 432.26, 435.60, 588411
06/10/21, 429.17, 435.10, 428.27, 433.41, 721694
06/09/21, 432.55, 433.80, 429.00, 429.00, 869245
06/08/21, 436.98, 437.7412, 427.87, 431.12, 844963
06/07/21, 434.93, 435.73, 431.08, 433.60, 792128
06/04/21, 430.30, 437.87, 430.30, 437.00, 940650
06/03/21, 429.23, 431.10, 424.64, 426.64, 1082473
06/02/21, 431.14, 435.86, 429.77, 434.10, 713537
06/01/21, 435.95, 439.39, 429.24, 431.47, 1124494
05/28/21, 430.32, 434.76, 429.56, 432.68, 726530
05/27/21, 426.11, 430.85, 425.00, 428.70, 1100909
05/26/21, 426.07, 428.75, 423.02, 426.90, 830794
05/25/21, 427.62, 428.98, 423.36, 425.76, 1454478
05/24/21, 418.37, 426.792, 418.00, 424.50, 1124620
05/21/21, 419.28, 419.44, 413.35, 414.04, 1750316
05/20/21, 408.70, 418.06, 408.40, 416.34, 1673723
05/19/21, 390.20, 406.09, 388.55, 405.67, 1375753
05/18/21, 404.9065, 405.68, 397.68, 397.91, 784911
05/17/21, 400.92, 401.48, 394.44, 401.14, 1121229
05/14/21, 398.24, 408.33, 394.37, 404.67, 1554676
05/13/21, 394.30, 398.60, 388.59, 392.52, 1626180
05/12/21, 395.59, 397.9336, 386.02, 387.58, 2585032
05/11/21, 391.19, 405.16, 389.791, 404.04, 2240122
05/10/21, 418.59, 418.59, 402.79, 403.50, 2118216
05/07/21, 420.80, 425.16, 418.81, 422.28, 957177
05/06/21, 412.40, 416.66, 407.71, 416.56, 1219105
05/05/21, 415.75, 418.28, 410.07, 413.17, 1602882
05/04/21, 412.20, 412.36, 403.01, 410.60, 2020637
05/03/21, 425.03, 425.47, 415.31, 417.64, 1074346
04/30/21, 427.76, 430.28, 421.01, 422.03, 1299980
04/29/21, 437.46, 437.72, 427.83, 434.13, 1078954
04/28/21, 435.55, 435.76, 430.83, 431.33, 785525
04/27/21, 443.02, 443.34, 436.65, 437.98, 1626078
04/26/21, 433.91, 441.84, 433.13, 441.29, 1192642
04/23/21, 427.33, 435.14, 426.81, 433.35, 1332278
04/22/21, 434.16, 434.74, 423.00, 425.59, 1811033
04/21/21, 424.27, 435.22, 422.52, 435.06, 1440865
04/20/21, 428.66, 430.44, 421.44, 423.94, 1791463
04/19/21, 438.43, 439.90, 426.12, 430.07, 2974136
04/16/21, 443.76, 444.67, 440.71, 441.68, 904378
04/15/21, 440.93, 444.68, 437.54, 443.76, 1890752
04/14/21, 440.46, 443.80, 434.06, 436.45, 1665388
04/13/21, 445.37, 446.00, 436.90, 441.30, 1109460
04/12/21, 444.46, 444.46, 438.20, 442.00, 869285
04/09/21, 444.57, 447.24, 442.70, 446.80, 822325
04/08/21, 447.91, 448.71, 444.10, 448.20, 1425691
04/07/21, 443.90, 445.42, 439.79, 443.15, 1098798
04/06/21, 445.805, 448.56, 439.03, 443.44, 1970976
04/05/21, 446.81, 449.76, 441.46, 448.45, 2167983
04/01/21, 431.37, 439.83, 431.21, 439.58, 2459989
03/31/21, 417.79, 427.20, 416.97, 423.99, 1989437
03/30/21, 411.60, 414.75, 408.99, 413.88, 1421187
03/29/21, 417.39, 418.99, 409.90, 414.87, 2180199
03/26/21, 401.82, 422.10, 401.55, 421.33, 2164601
03/25/21, 394.89, 403.46, 390.82, 401.51, 1860018
03/24/21, 414.21, 415.89, 401.65, 401.84, 2202730
03/23/21, 420.05, 420.79, 405.55, 407.43, 1879643
03/22/21, 414.79, 423.33, 413.22, 418.43, 1043354
03/19/21, 405.57, 413.38, 400.40, 409.76, 2204742
03/18/21, 416.36, 417.18, 404.29, 404.76, 2017883
03/17/21, 411.22, 425.54, 408.10, 422.23, 1924563
03/16/21, 416.53, 423.60, 414.55, 416.98, 2261660
03/15/21, 405.32, 412.2187, 402.38, 411.66, 1298503
03/12/21, 400.00, 403.90, 397.12, 403.16, 1051150
03/11/21, 402.63, 409.78, 400.51, 407.46, 1229844
03/10/21, 405.39, 405.52, 391.00, 391.00, 1360771
03/09/21, 388.80, 401.20, 387.65, 398.52, 1377597
03/08/21, 396.10, 397.71, 375.06, 375.21, 2449670
03/05/21, 393.92, 397.95, 375.5525, 396.61, 2102740
03/04/21, 403.22, 405.12, 379.3485, 385.06, 2414481
03/03/21, 417.74, 418.64, 400.74, 404.53, 1475330
03/02/21, 431.94, 431.94, 416.83, 417.30, 1059179
03/01/21, 423.23, 430.65, 420.02, 430.20, 772770
02/26/21, 414.30, 420.76, 406.05, 416.91, 1519552
02/25/21, 427.20, 430.03, 405.93, 407.62, 1779872
02/24/21, 416.05, 432.70, 412.30, 432.24, 1048324
02/23/21, 414.08, 421.82, 402.08, 418.66, 1343081
02/22/21, 432.00, 435.04, 420.3549, 421.83, 883970
02/19/21, 433.87, 440.29, 432.98, 437.69, 751482
02/18/21, 426.47, 429.37, 422.04, 427.39, 752371
02/17/21, 435.59, 437.20, 425.91, 431.83, 929016
02/16/21, 442.3675, 443.9699, 437.48, 439.36, 1050846
02/12/21, 430.55, 438.01, 428.35, 437.16, 641959
02/11/21, 420.82, 432.13, 420.82, 431.82, 704182
02/10/21, 420.00, 422.19, 412.01, 417.37, 740131
02/09/21, 416.57, 419.49, 414.23, 416.55, 461190
02/08/21, 408.34, 418.09, 408.32, 417.78, 649077
02/05/21, 411.45, 411.45, 405.00, 405.61, 487596
02/04/21, 403.80, 408.72, 400.96, 408.40, 611109
02/03/21, 415.06, 416.25, 404.00, 405.08, 922572
02/02/21, 413.67, 414.00, 407.90, 413.48, 809902
02/01/21, 398.09, 408.12, 396.77, 406.88, 641118
01/29/21, 399.71, 401.1369, 390.12, 391.42, 920588
01/28/21, 397.67, 404.09, 394.54, 398.37, 1123556
01/27/21, 404.00, 404.05, 388.23, 389.82, 1797082
01/26/21, 418.18, 418.18, 411.12, 411.16, 408326
01/25/21, 420.84, 421.92, 409.90, 417.95, 561249
01/22/21, 421.10, 422.92, 417.13, 417.35, 556055
01/21/21, 422.47, 426.25, 418.12, 424.55, 848374
01/20/21, 424.56, 425.99, 417.5241, 418.50, 617022
01/19/21, 412.75, 420.28, 411.7775, 420.00, 839014
01/15/21, 414.04, 414.50, 403.74, 406.07, 801390
01/14/21, 410.94, 419.255, 410.94, 414.50, 583026
01/13/21, 408.99, 409.88, 404.305, 405.90, 400124
01/12/21, 405.39, 409.16, 401.71, 405.24, 1501505
01/11/21, 395.30, 405.99, 395.00, 402.80, 543535
01/08/21, 404.26, 406.11, 394.08, 398.76, 706620
01/07/21, 389.6775, 399.53, 389.6775, 398.55, 603025
01/06/21, 381.103, 391.61, 380.57, 384.06, 1071679
01/05/21, 377.29, 385.31, 377.00, 385.31, 556938
01/04/21, 381.64, 389.78, 374.86, 377.59, 829156
12/31/20, 378.37, 379.77, 375.62, 379.18, 397717
12/30/20, 373.81, 378.61, 373.46, 377.98, 386648
12/29/20, 374.63, 374.63, 367.63, 371.75, 444920
12/28/20, 377.50, 377.70, 372.16, 372.71, 369487
12/24/20, 371.79, 373.2925, 370.67, 373.12, 191439
12/23/20, 373.235, 373.85, 369.50, 369.82, 419004
12/22/20, 373.26, 373.50, 369.51, 372.62, 224891
12/21/20, 370.10, 373.49, 366.97, 373.17, 599892
12/18/20, 377.58, 378.28, 372.89, 374.84, 386737
12/17/20, 378.86, 378.86, 375.43, 377.08, 413421
12/16/20, 377.94, 377.94, 373.41, 376.39, 447618
12/15/20, 376.00, 377.42, 373.526, 376.17, 368919
12/14/20, 370.32, 373.24, 369.50, 371.00, 437816
12/11/20, 368.634, 370.23, 363.61, 367.65, 535572
12/10/20, 368.60, 374.45, 367.355, 371.26, 655833
12/09/20, 381.11, 383.65, 369.52, 371.78, 650076
12/08/20, 381.06, 384.05, 379.19, 382.56, 401053
12/07/20, 381.56, 381.60, 377.70, 381.33, 552609
12/04/20, 371.00, 379.64, 370.41, 379.41, 541465
12/03/20, 371.00, 373.165, 368.8372, 369.34, 365555
12/02/20, 366.75, 370.68, 366.38, 368.86, 714108
12/01/20, 365.00, 370.11, 363.81, 367.78, 668594
11/30/20, 358.27, 362.23, 353.74, 361.81, 624653
11/27/20, 355.70, 359.76, 355.70, 357.67, 571071
11/25/20, 354.76, 356.18, 352.00, 353.46, 324690
11/24/20, 354.85, 354.8699, 348.7798, 354.24, 610037
11/23/20, 348.92, 353.55, 347.80, 352.32, 464643
11/20/20, 349.12, 352.0688, 346.96, 347.37, 457143
11/19/20, 342.69, 349.33, 341.12, 349.00, 352300
11/18/20, 347.11, 349.50, 343.70, 343.92, 454047
11/17/20, 348.14, 348.24, 343.93, 346.50, 457307
11/16/20, 343.69, 349.38, 342.75, 349.38, 485647
11/13/20, 340.78, 343.74, 338.4642, 340.90, 356953
11/12/20, 341.52, 342.3289, 334.98, 336.77, 401239
11/11/20, 334.20, 341.58, 334.17, 340.98, 556801
11/10/20, 336.26, 337.695, 328.27, 329.12, 620820
11/09/20, 352.52, 353.77, 339.28, 339.30, 640341
11/06/20, 336.99, 344.55, 335.90, 343.30, 671964
11/05/20, 332.61, 338.63, 332.31, 337.79, 936244
11/04/20, 319.01, 324.95, 315.20, 323.27, 1008862
11/03/20, 309.27, 315.00, 309.21, 312.35, 461718
11/02/20, 308.34, 309.75, 303.94, 306.57, 485444
10/30/20, 306.34, 308.34, 301.44, 305.48, 445655
10/29/20, 302.00, 312.84, 301.58, 309.61, 501833
10/28/20, 307.25, 307.25, 301.45, 301.95, 493658
10/27/20, 315.57, 316.34, 311.09, 312.17, 296718
10/26/20, 317.60, 318.74, 309.305, 313.40, 557090
10/23/20, 320.24, 320.3423, 317.31, 320.34, 261968
10/22/20, 321.74, 323.14, 317.57, 321.47, 304082
10/21/20, 324.28, 324.93, 321.08, 321.34, 358138
10/20/20, 325.50, 326.38, 322.75, 323.51, 350674
10/19/20, 328.35, 330.29, 322.80, 324.04, 402857
10/16/20, 329.50, 330.10, 325.42, 325.68, 288669
10/15/20, 322.00, 327.88, 321.33, 327.24, 402380
10/14/20, 330.82, 331.83, 326.25, 328.12, 520976
10/13/20, 330.60, 332.26, 327.96, 329.45, 766251
10/12/20, 329.51, 331.725, 327.87, 330.04, 530910
10/09/20, 324.21, 326.12, 322.98, 325.21, 655787
10/08/20, 318.57, 320.24, 317.57, 319.59, 326605
10/07/20, 314.16, 316.65, 314.1062, 315.68, 416379
10/06/20, 311.48, 317.21, 308.48, 309.75, 629626
10/05/20, 304.55, 311.51, 304.14, 311.23, 513374
10/02/20, 303.09, 308.09, 301.38, 301.80, 669484
10/01/20, 308.75, 311.72, 307.33, 311.13, 681876
09/30/20, 303.89, 307.61, 302.83, 304.61, 649220
09/29/20, 303.64, 306.94, 303.18, 304.09, 639164
09/28/20, 299.44, 303.68, 297.50, 303.38, 612039
09/25/20, 291.76, 296.18, 287.39, 295.25, 538163
09/24/20, 286.425, 295.30, 286.21, 291.25, 783535
09/23/20, 295.71, 297.30, 287.74, 288.81, 631965
09/22/20, 295.55, 297.11, 290.40, 296.70, 365382
09/21/20, 288.66, 293.67, 286.18, 293.67, 777167
09/18/20, 300.25, 301.01, 290.37, 294.20, 403562
09/17/20, 291.41, 299.36, 290.39, 298.88, 571567
09/16/20, 304.03, 304.39, 298.57, 299.03, 405781
09/15/20, 300.80, 303.94, 300.28, 301.86, 419878
09/14/20, 296.75, 298.60, 294.46, 296.74, 385246
09/11/20, 293.03, 296.06, 287.75, 290.92, 508113
09/10/20, 298.99, 299.87, 289.29, 291.00, 638110
09/09/20, 294.46, 297.46, 290.59, 295.00, 638311
09/08/20, 290.44, 295.77, 286.76, 287.18, 1012015
09/04/20, 302.39, 306.45, 290.52, 301.26, 1155780
09/03/20, 317.22, 317.93, 302.30, 304.42, 1307001
09/02/20, 318.26, 324.26, 315.22, 322.40, 990568
09/01/20, 309.68, 313.53, 308.07, 313.32, 473998
08/31/20, 307.70, 309.80, 305.25, 307.22, 337806
08/28/20, 302.70, 308.03, 302.17, 307.91, 570403
08/27/20, 307.15, 307.15, 300.41, 302.33, 553422
08/26/20, 305.52, 306.895, 304.25, 305.81, 339869
08/25/20, 302.50, 305.07, 301.89, 304.83, 363313
08/24/20, 302.25, 302.98, 299.54, 301.90, 348038
08/21/20, 296.20, 299.02, 295.07, 298.79, 413057
08/20/20, 296.00, 298.15, 294.57, 296.78, 633166
08/19/20, 301.52, 302.07, 298.53, 299.44, 399183
08/18/20, 304.47, 304.69, 300.29, 301.15, 340147
08/17/20, 301.85, 304.18, 301.16, 302.75, 309522
08/14/20, 300.52, 302.88, 298.32, 299.38, 362887
08/13/20, 302.57, 302.8774, 298.0701, 299.56, 507398
08/12/20, 295.59, 303.37, 294.64, 302.57, 648555
08/11/20, 295.85, 298.91, 292.20, 293.10, 705487
08/10/20, 297.09, 297.45, 291.9001, 296.19, 442273
08/07/20, 299.19, 300.30, 292.60, 296.20, 454916
08/06/20, 299.46, 300.02, 296.49, 299.53, 365409
08/05/20, 299.53, 301.02, 297.60, 299.69, 580464
08/04/20, 295.66, 300.26, 295.51, 300.00, 484271
08/03/20, 292.16, 296.37, 292.12, 295.66, 551601
07/31/20, 292.30, 292.44, 285.9615, 290.39, 639597
07/30/20, 285.11, 291.84, 285.0382, 291.57, 905764
07/29/20, 282.66, 287.11, 282.36, 285.94, 483996
07/28/20, 283.60, 283.97, 279.61, 280.17, 607512
07/27/20, 280.56, 285.81, 280.36, 285.69, 774791
07/24/20, 276.50, 281.01, 272.77, 277.06, 905787
07/23/20, 286.00, 288.23, 279.00, 281.48, 668990
07/22/20, 285.69, 288.02, 283.53, 285.85, 413721
07/21/20, 288.49, 288.87, 283.74, 284.91, 531687
07/20/20, 281.29, 287.17, 279.44, 286.37, 594374
07/17/20, 280.33, 281.96, 279.4523, 280.82, 446858
07/16/20, 277.20, 280.31, 275.98, 279.41, 448211
07/15/20, 283.20, 283.21, 276.16, 280.46, 749038
07/14/20, 274.43, 281.65, 270.85, 280.95, 1041519
07/13/20, 284.98, 288.05, 275.85, 276.38, 983980
07/10/20, 282.70, 283.04, 278.28, 281.00, 321992
07/09/20, 279.60, 283.66, 275.33, 281.95, 669443
07/08/20, 276.63, 278.50, 274.46, 278.26, 536923
07/07/20, 277.24, 278.94, 274.10, 274.54, 631040
07/06/20, 275.99, 278.88, 275.13, 277.82, 771128
07/02/20, 271.53, 273.19, 269.85, 270.67, 595756
07/01/20, 271.12, 271.22, 267.15, 267.40, 636396
06/30/20, 265.23, 271.88, 265.01, 270.87, 1362052
06/29/20, 261.25, 264.13, 257.96, 264.03, 888348
06/26/20, 266.50, 266.76, 260.53, 261.18, 545909
06/25/20, 263.96, 266.69, 259.93, 266.17, 458788
06/24/20, 268.74, 270.16, 262.24, 264.28, 658279
06/23/20, 271.87, 273.02, 269.73, 270.21, 392620
06/22/20, 267.00, 269.88, 264.42, 269.25, 428659
06/19/20, 271.95, 272.80, 266.55, 267.28, 757305
06/18/20, 268.72, 270.02, 267.39, 268.58, 446888
06/17/20, 269.54, 271.50, 267.47, 269.08, 457514
06/16/20, 269.59, 271.30, 262.24, 267.00, 1131623
06/15/20, 252.72, 262.30, 251.84, 261.89, 711394
06/12/20, 262.03, 264.17, 253.19, 258.97, 1538215
06/11/20, 265.90, 266.77, 255.21, 255.49, 1330669
06/10/20, 273.67, 275.41, 271.70, 272.82, 859785
06/09/20, 268.91, 272.83, 267.72, 271.86, 652843
06/08/20, 273.83, 274.26, 268.97, 271.65, 843847
06/05/20, 272.05, 276.16, 270.77, 272.21, 959373
06/04/20, 262.30, 267.67, 261.47, 265.70, 649464
06/03/20, 259.71, 264.50, 259.64, 263.30, 593915
06/02/20, 251.22, 256.10, 250.05, 255.91, 1053334
06/01/20, 250.56, 251.68, 248.27, 250.50, 927676
05/29/20, 246.38, 252.53, 245.62, 251.86, 2094005
05/28/20, 249.21, 252.56, 244.22, 245.57, 1490374
05/27/20, 248.00, 251.05, 240.98, 251.05, 1765890
05/26/20, 251.22, 252.43, 246.91, 247.24, 1437003
05/22/20, 243.83, 245.08, 240.81, 244.67, 820801
05/21/20, 249.96, 250.15, 243.19, 243.59, 1269927
05/20/20, 245.96, 251.51, 245.96, 249.88, 1264070
05/19/20, 241.84, 246.58, 240.91, 241.00, 1436164
05/18/20, 236.66, 243.08, 236.66, 241.79, 1648106
05/15/20, 228.14, 231.955, 226.74, 231.17, 1885658
05/14/20, 227.94, 236.28, 224.11, 236.05, 2173884
05/13/20, 235.56, 236.64, 226.42, 229.90, 2296523
05/12/20, 242.44, 243.25, 234.22, 234.42, 1254681
05/11/20, 238.78, 242.97, 238.34, 240.81, 1166529
05/08/20, 236.58, 241.29, 235.91, 241.04, 1295227
05/07/20, 236.14, 237.03, 232.96, 234.13, 943114
05/06/20, 231.73, 235.61, 231.37, 232.04, 1469636
05/05/20, 229.64, 233.50, 227.86, 229.23, 1502088
05/04/20, 221.45, 225.72, 220.57, 225.44, 1127116
05/01/20, 228.86, 230.11, 222.50, 223.58, 2011251
04/30/20, 242.61, 242.91, 234.64, 235.04, 1724108
04/29/20, 236.73, 244.63, 236.29, 243.64, 1325455
04/28/20, 238.17, 239.36, 232.34, 232.60, 1364692
04/27/20, 233.71, 236.14, 232.73, 233.81, 1070751
04/24/20, 225.88, 231.24, 223.99, 230.73, 962422
04/23/20, 228.32, 230.67, 225.23, 226.03, 977694
04/22/20, 222.30, 229.39, 221.17, 228.31, 1113839
04/21/20, 222.84, 223.99, 214.58, 215.28, 1217662
04/20/20, 227.92, 231.31, 226.07, 226.37, 904729
04/17/20, 233.66, 234.13, 228.55, 231.40, 924308
04/16/20, 227.40, 230.11, 224.38, 229.62, 1112670
04/15/20, 225.37, 225.37, 221.25, 223.35, 1206848
04/14/20, 225.38, 230.20, 224.84, 230.20, 1957081
04/13/20, 216.76, 220.71, 215.01, 220.05, 1322725
04/09/20, 225.57, 227.31, 215.46, 217.59, 2264062
04/08/20, 218.82, 223.22, 215.76, 222.40, 1305268
04/07/20, 223.52, 224.38, 214.95, 215.20, 2232080
04/06/20, 204.49, 216.95, 204.49, 215.97, 1669550
04/03/20, 199.45, 201.98, 193.40, 195.98, 1037160
04/02/20, 192.31, 200.23, 191.90, 199.76, 1179340
04/01/20, 198.46, 203.21, 191.92, 193.98, 979550
03/31/20, 209.35, 212.88, 203.42, 205.21, 1450658
03/30/20, 204.40, 209.94, 202.90, 209.32, 1113775
03/27/20, 206.12, 209.14, 201.59, 202.28, 833662
03/26/20, 204.66, 213.71, 202.81, 212.84, 1100612
03/25/20, 203.86, 210.51, 196.55, 199.43, 832043
03/24/20, 194.45, 203.35, 193.86, 202.76, 1918208
03/23/20, 178.61, 185.91, 174.31, 182.97, 929221
03/20/20, 188.45, 191.77, 175.76, 176.66, 981041
03/19/20, 174.03, 187.49, 170.38, 181.84, 981786
03/18/20, 180.31, 186.79, 167.79, 177.28, 1377184
03/17/20, 182.26, 195.00, 174.32, 193.15, 1359726
03/16/20, 188.00, 196.87, 175.65, 177.53, 1605654
03/13/20, 200.41, 210.18, 189.16, 209.42, 1473828
03/12/20, 197.59, 205.68, 188.81, 189.13, 1953301
03/11/20, 217.91, 221.08, 210.09, 212.42, 755865
03/10/20, 220.00, 225.23, 212.10, 225.03, 1286545
03/09/20, 212.47, 222.78, 210.00, 211.17, 2027464
03/06/20, 228.88, 233.07, 225.33, 230.89, 1617511
03/05/20, 237.35, 242.16, 234.08, 236.05, 1182901
03/04/20, 236.66, 243.38, 233.19, 243.38, 1118567
03/03/20, 241.07, 244.205, 230.00, 231.55, 909973
03/02/20, 235.90, 240.00, 228.31, 240.00, 1379225
02/28/20, 218.78, 233.31, 218.12, 231.79, 1597298
02/27/20, 230.58, 235.31, 226.27, 226.68, 1390736
02/26/20, 239.28, 242.87, 236.20, 237.65, 1512527
02/25/20, 247.90, 248.27, 235.91, 237.33, 1709171
02/24/20, 244.87, 248.36, 243.00, 244.62, 1262248
02/21/20, 262.96, 263.19, 255.91, 256.93, 826484
02/20/20, 267.86, 268.57, 260.90, 264.80, 767524
02/19/20, 265.42, 269.20, 265.42, 268.70, 525133
02/18/20, 261.47, 262.51, 260.09, 262.09, 805630
02/14/20, 268.48, 269.36, 264.17, 265.50, 455625
02/13/20, 263.91, 268.12, 263.59, 266.39, 560636
02/12/20, 265.00, 266.50, 264.76, 266.11, 518344
02/11/20, 259.37, 263.5881, 259.37, 262.07, 377458
02/10/20, 250.97, 257.02, 250.97, 256.88, 404302
02/07/20, 256.40, 256.85, 253.02, 253.33, 516982
02/06/20, 259.21, 259.58, 256.32, 259.45, 356170
02/05/20, 258.29, 259.74, 255.47, 259.30, 669690
02/04/20, 252.33, 253.84, 251.0737, 253.46, 821722
02/03/20, 243.80, 246.38, 243.64, 245.78, 574106
01/31/20, 249.74, 249.94, 241.90, 243.06, 718458
01/30/20, 250.65, 252.79, 247.10, 252.05, 580712
01/29/20, 255.85, 256.49, 251.89, 252.04, 414330
01/28/20, 253.78, 257.66, 252.37, 256.76, 803509
01/27/20, 253.50, 254.01, 250.43, 250.94, 1070862
01/24/20, 267.55, 267.93, 259.075, 260.90, 542252
01/23/20, 262.72, 263.94, 260.33, 263.70, 359119
01/22/20, 261.88, 264.63, 261.12, 261.72, 417160
01/21/20, 259.10, 260.87, 258.88, 259.97, 551143
01/17/20, 259.75, 260.12, 258.08, 260.12, 338861
01/16/20, 256.12, 258.28, 255.94, 258.18, 569915
01/15/20, 257.24, 257.36, 253.11, 254.16, 505510
01/14/20, 257.00, 259.04, 255.54, 256.88, 298942
01/13/20, 255.13, 256.6787, 254.35, 256.32, 317305
01/10/20, 256.46, 256.46, 252.62, 253.36, 650708
01/09/20, 256.76, 256.76, 252.44, 254.84, 213362
01/08/20, 253.97, 254.95, 252.16, 253.24, 432704
01/07/20, 251.99, 254.47, 250.50, 253.47, 397591
01/06/20, 248.35, 249.69, 247.26, 248.89, 539493
01/03/20, 252.34, 253.71, 250.96, 251.51, 411652
01/02/20, 254.26, 256.29, 253.00, 256.29, 425416
12/31/19, 249.12, 251.23, 249.00, 251.10, 201462
12/30/19, 252.26, 252.26, 248.70, 250.42, 373177
12/27/19, 253.86, 253.86, 251.47, 252.32, 368047
12/26/19, 253.60, 253.60, 251.875, 252.82, 218024
12/24/19, 252.68, 252.74, 251.25, 252.53, 168093
12/23/19, 253.29, 253.42, 251.80, 252.12, 452052
12/20/19, 250.68, 251.9098, 249.51, 251.32, 345203
12/19/19, 247.95, 248.95, 246.76, 248.95, 354475
12/18/19, 247.58, 247.58, 246.06, 246.96, 322583
12/17/19, 247.33, 247.57, 245.80, 247.09, 324736
12/16/19, 246.33, 248.11, 245.79, 245.98, 700079
12/13/19, 245.72, 248.25, 243.40, 244.51, 578613
12/12/19, 238.75, 246.01, 238.75, 245.59, 731821
12/11/19, 234.92, 239.47, 234.76, 239.11, 486339
12/10/19, 234.55, 235.84, 233.43, 234.31, 176829
12/09/19, 234.94, 235.15, 233.29, 233.32, 173447
12/06/19, 233.91, 235.07, 233.49, 234.39, 334102
12/05/19, 231.49, 232.00, 230.04, 231.05, 494940
12/04/19, 229.44, 230.90, 229.2279, 229.90, 360508
12/03/19, 224.94, 226.55, 223.85, 226.32, 679737
12/02/19, 233.71, 233.9454, 229.39, 229.88, 546326
11/29/19, 235.21, 235.21, 233.17, 233.47, 204991
11/27/19, 235.26, 236.03, 234.95, 236.00, 258411
11/26/19, 234.80, 235.16, 233.24, 234.31, 713210
11/25/19, 231.87, 235.42, 231.87, 235.19, 409685
11/22/19, 230.58, 231.85, 229.14, 229.68, 342829
11/21/19, 230.78, 231.96, 228.91, 229.92, 695602
11/20/19, 234.07, 235.24, 230.62, 232.40, 472220
11/19/19, 237.45, 237.80, 233.87, 235.17, 244239
11/18/19, 236.87, 237.80, 235.19, 236.35, 268233
11/15/19, 237.85, 238.89, 235.79, 236.89, 325824
11/14/19, 234.27, 234.945, 232.95, 234.74, 325662
11/13/19, 233.98, 236.0944, 232.84, 235.52, 309928
11/12/19, 235.38, 237.09, 234.35, 235.27, 481393
11/11/19, 233.77, 235.1503, 232.88, 234.79, 278789
11/08/19, 233.68, 235.91, 232.30, 235.76, 349989
11/07/19, 236.65, 237.15, 233.61, 234.58, 497368
11/06/19, 234.29, 234.36, 230.80, 233.17, 545594
11/05/19, 235.32, 236.64, 234.07, 234.74, 365174
11/04/19, 232.41, 234.85, 232.35, 234.61, 665792
11/01/19, 226.47, 229.50, 225.42, 229.50, 663198
10/31/19, 225.11, 225.11, 221.43, 224.35, 288825
10/30/19, 227.13, 227.18, 224.00, 225.49, 357292
10/29/19, 227.97, 229.51, 225.4073, 225.41, 388118
10/28/19, 225.37, 227.95, 225.04, 227.77, 389117
10/25/19, 219.85, 223.92, 219.73, 223.70, 619997
10/24/19, 216.71, 219.33, 216.45, 219.12, 650356
10/23/19, 214.02, 215.89, 212.52, 213.83, 533665
10/22/19, 220.60, 220.72, 218.03, 218.03, 398276
10/21/19, 217.80, 219.97, 217.2624, 219.95, 433388
10/18/19, 217.62, 218.31, 213.78, 215.70, 314783
10/17/19, 220.13, 220.70, 216.80, 218.01, 429911
10/16/19, 219.52, 220.535, 217.01, 217.64, 588210
10/15/19, 217.36, 221.205, 216.99, 220.77, 442282
10/14/19, 215.90, 216.37, 214.82, 216.02, 370680
10/11/19, 215.00, 218.54, 214.93, 216.05, 649721
10/10/19, 209.25, 213.36, 209.25, 211.07, 374606
10/09/19, 208.31, 210.45, 207.90, 209.03, 471469
10/08/19, 209.51, 210.08, 205.43, 205.67, 683973
10/07/19, 213.35, 214.33, 212.13, 212.24, 408275
