Date, Open, High, Low, Close
02/03/17, 4.150, 4.175, 4.150, 4.175
02/02/17, 4.155, 4.155, 4.145, 4.145
02/01/17, 4.175, 4.175, 4.160, 4.160
01/31/17, 4.175, 4.175, 4.160, 4.160
01/28/17, 4.175, 4.175, 4.170, 4.175
01/27/17, 4.175, 4.175, 4.170, 4.175
01/26/17, 4.145, 4.165, 4.145, 4.165
01/25/17, 4.145, 4.145, 4.140, 4.140
01/24/17, 4.165, 4.165, 4.135, 4.140
01/23/17, 4.215, 4.215, 4.175, 4.180
01/20/17, 4.280, 4.285, 4.230, 4.230
01/19/17, 4.275, 4.275, 4.270, 4.275
01/18/17, 4.265, 4.270, 4.260, 4.270
01/17/17, 4.275, 4.280, 4.275, 4.275
01/16/17, 4.265, 4.280, 4.265, 4.280
01/13/17, 4.260, 4.260, 4.255, 4.260
01/12/17, 4.280, 4.280, 4.255, 4.255
01/11/17, 4.270, 4.280, 4.270, 4.275
01/10/17, 4.235, 4.275, 4.235, 4.275
01/09/17, 4.245, 4.250, 4.245, 4.250
01/06/17, 4.250, 4.250, 4.250, 4.250
01/05/17, 4.255, 4.260, 4.255, 4.255
01/04/17, 4.220, 4.250, 4.220, 4.250
01/03/17, 4.235, 4.235, 4.225, 4.225
01/02/17, 4.240, 4.240, 4.240, 4.230
12/30/16, 4.240, 4.260, 4.240, 4.240
12/29/16, 4.235, 4.260, 4.230, 4.230
12/28/16, 4.230, 4.230, 4.230, 4.230
12/27/16, 4.245, 4.265, 4.245, 4.265
12/24/16, 4.275, 4.275, 4.245, 4.245
12/23/16, 4.275, 4.275, 4.245, 4.245
12/22/16, 4.285, 4.285, 4.270, 4.270
12/21/16, 4.295, 4.295, 4.270, 4.270
12/20/16, 4.315, 4.315, 4.290, 4.300
12/19/16, 4.280, 4.320, 4.280, 4.320
12/16/16, 4.230, 4.330, 4.230, 4.330
12/15/16, 4.145, 4.235, 4.145, 4.235
12/14/16, 4.165, 4.165, 4.140, 4.140
12/13/16, 4.165, 4.165, 4.155, 4.160
12/10/16, 4.145, 4.165, 4.145, 4.165
12/09/16, 4.145, 4.165, 4.145, 4.165
12/08/16, 4.200, 4.200, 4.175, 4.175
12/07/16, 4.260, 4.260, 4.205, 4.205
12/06/16, 4.270, 4.275, 4.270, 4.270
12/05/16, 4.390, 4.390, 4.340, 4.340
12/02/16, 4.365, 4.385, 4.360, 4.385
12/01/16, 4.420, 4.420, 4.360, 4.375
11/30/16, 4.475, 4.475, 4.450, 4.450
11/29/16, 4.420, 4.480, 4.420, 4.470
11/28/16, 4.380, 4.410, 4.370, 4.390
11/25/16, 4.355, 4.420, 4.330, 4.400
11/24/16, 4.300, 4.360, 4.290, 4.350
11/23/16, 4.340, 4.350, 4.340, 4.350
11/22/16, 4.350, 4.350, 4.340, 4.345
11/21/16, 4.395, 4.395, 4.380, 4.380
11/18/16, 4.350, 4.420, 4.350, 4.410
11/17/16, 4.205, 4.325, 4.205, 4.325
11/16/16, 4.235, 4.235, 4.190, 4.190
11/15/16, 4.170, 4.230, 4.170, 4.230
11/14/16, 4.090, 4.105, 4.090, 4.105
11/11/16, 3.795, 3.960, 3.795, 3.940
11/10/16, 3.665, 3.805, 3.665, 3.805
11/09/16, 3.680, 3.680, 3.665, 3.670
11/08/16, 3.660, 3.675, 3.660, 3.675
11/07/16, 3.640, 3.655, 3.640, 3.655
11/04/16, 3.650, 3.650, 3.640, 3.640
11/03/16, 3.650, 3.650, 3.635, 3.635
11/02/16, 3.640, 3.640, 3.635, 3.640
11/01/16, 3.630, 3.635, 3.630, 3.630
10/31/16, 3.615, 3.620, 3.615, 3.620
10/28/16, 3.600, 3.610, 3.600, 3.610
10/27/16, 3.585, 3.605, 3.585, 3.605
10/26/16, 3.615, 3.615, 3.580, 3.580
10/25/16, 3.625, 3.625, 3.610, 3.610
10/24/16, 3.625, 3.625, 3.615, 3.620
10/21/16, 3.640, 3.640, 3.625, 3.625
10/20/16, 3.630, 3.630, 3.625, 3.630
10/19/16, 3.640, 3.640, 3.625, 3.625
10/18/16, 3.625, 3.635, 3.625, 3.635
10/17/16, 3.625, 3.630, 3.620, 3.630
10/14/16, 3.690, 3.690, 3.640, 3.655
10/13/16, 3.615, 3.680, 3.615, 3.680
10/12/16, 3.610, 3.610, 3.605, 3.610
10/11/16, 3.605, 3.605, 3.600, 3.605
10/10/16, 3.610, 3.610, 3.600, 3.600
10/07/16, 3.580, 3.605, 3.580, 3.605
10/06/16, 3.585, 3.585, 3.580, 3.585
10/05/16, 3.555, 3.590, 3.555, 3.590
10/04/16, 3.575, 3.575, 3.565, 3.565
10/01/16, 3.570, 3.575, 3.570, 3.570
09/30/16, 3.570, 3.575, 3.570, 3.570
09/29/16, 3.570, 3.575, 3.565, 3.575
09/28/16, 3.590, 3.590, 3.575, 3.575
09/27/16, 3.595, 3.595, 3.585, 3.585
09/26/16, 3.585, 3.590, 3.585, 3.590
09/23/16, 3.575, 3.585, 3.575, 3.580
09/22/16, 3.565, 3.585, 3.565, 3.580
09/21/16, 3.600, 3.600, 3.595, 3.595
09/20/16, 3.590, 3.595, 3.590, 3.595
09/19/16, 3.595, 3.595, 3.585, 3.585
09/16/16, 3.580, 3.590, 3.580, 3.590
09/15/16, 3.580, 3.590, 3.580, 3.590
09/14/16, 3.575, 3.580, 3.575, 3.575
09/13/16, 3.550, 3.580, 3.550, 3.580
09/10/16, 3.515, 3.555, 3.515, 3.555
09/09/16, 3.515, 3.555, 3.515, 3.555
09/08/16, 3.515, 3.535, 3.515, 3.535
09/07/16, 3.515, 3.520, 3.515, 3.520
09/06/16, 3.540, 3.550, 3.540, 3.550
09/05/16, 3.580, 3.585, 3.570, 3.575
09/02/16, 3.600, 3.605, 3.585, 3.585
09/01/16, 3.615, 3.620, 3.615, 3.615
08/31/16, 3.580, 3.620, 3.580, 3.620
08/30/16, 3.580, 3.620, 3.580, 3.620
08/29/16, 3.595, 3.595, 3.595, 3.595
08/26/16, 3.565, 3.575, 3.565, 3.570
08/25/16, 3.550, 3.575, 3.550, 3.575
08/24/16, 3.545, 3.550, 3.545, 3.545
08/23/16, 3.550, 3.550, 3.545, 3.550
08/22/16, 3.520, 3.535, 3.520, 3.535
08/19/16, 3.530, 3.535, 3.525, 3.525
08/18/16, 3.528, 3.535, 3.528, 3.535
08/17/16, 3.510, 3.530, 3.510, 3.530
08/16/16, 3.500, 3.505, 3.500, 3.505
08/15/16, 3.530, 3.530, 3.505, 3.505
08/12/16, 3.615, 3.615, 3.540, 3.540
08/11/16, 3.610, 3.625, 3.610, 3.625
08/10/16, 3.645, 3.645, 3.635, 3.635
08/09/16, 3.655, 3.660, 3.655, 3.655
08/08/16, 3.635, 3.670, 3.625, 3.660
08/05/16, 3.625, 3.630, 3.620, 3.630
08/04/16, 3.620, 3.630, 3.620, 3.630
08/03/16, 3.600, 3.625, 3.595, 3.625
08/02/16, 3.590, 3.605, 3.590, 3.605
08/01/16, 3.610, 3.610, 3.590, 3.595
07/29/16, 3.590, 3.595, 3.590, 3.590
07/28/16, 3.630, 3.630, 3.625, 3.625
07/27/16, 3.625, 3.630, 3.625, 3.625
07/26/16, 3.650, 3.660, 3.645, 3.645
07/25/16, 3.635, 3.655, 3.635, 3.655
07/22/16, 3.660, 3.665, 3.640, 3.640
07/21/16, 3.600, 3.655, 3.595, 3.655
07/20/16, 3.590, 3.605, 3.590, 3.605
07/19/16, 3.600, 3.600, 3.580, 3.580
07/18/16, 3.570, 3.605, 3.570, 3.605
07/15/16, 3.600, 3.600, 3.575, 3.575
07/14/16, 3.600, 3.600, 3.550, 3.555
07/13/16, 3.685, 3.690, 3.605, 3.605
07/12/16, 3.655, 3.690, 3.655, 3.690
07/11/16, 3.665, 3.665, 3.660, 3.660
07/08/16, 3.700, 3.710, 3.700, 3.700
07/06/16, 3.700, 3.705, 3.700, 3.705
07/05/16, 3.700, 3.705, 3.700, 3.705
07/04/16, 3.715, 3.735, 3.710, 3.710
07/01/16, 3.740, 3.740, 3.720, 3.720
06/30/16, 3.750, 3.755, 3.750, 3.750
06/29/16, 3.765, 3.770, 3.755, 3.755
06/28/16, 3.815, 3.830, 3.795, 3.795
06/27/16, 3.905, 3.910, 3.890, 3.890
06/24/16, 3.905, 3.930, 3.905, 3.910
06/23/16, 3.895, 3.900, 3.895, 3.900
06/22/16, 3.900, 3.905, 3.900, 3.900
06/21/16, 3.900, 3.905, 3.900, 3.900
06/20/16, 3.900, 3.905, 3.895, 3.905
06/17/16, 3.910, 3.910, 3.905, 3.910
06/16/16, 3.895, 3.905, 3.895, 3.905
06/15/16, 3.905, 3.910, 3.905, 3.905
06/14/16, 3.895, 3.900, 3.895, 3.900
06/13/16, 3.890, 3.890, 3.890, 3.890
06/10/16, 3.885, 3.890, 3.885, 3.885
06/09/16, 3.895, 3.895, 3.895, 3.895
06/08/16, 3.905, 3.905, 3.900, 3.900
06/07/16, 3.905, 3.910, 3.900, 3.900
06/06/16, 3.900, 3.910, 3.900, 3.900
06/03/16, 3.945, 3.955, 3.945, 3.955
06/02/16, 3.945, 3.945, 3.940, 3.940
06/01/16, 3.950, 3.950, 3.945, 3.950
05/31/16, 3.935, 3.955, 3.935, 3.955
05/30/16, 3.915, 3.940, 3.915, 3.940
05/27/16, 3.915, 3.915, 3.910, 3.910
05/26/16, 3.920, 3.920, 3.915, 3.920
05/25/16, 3.935, 3.935, 3.925, 3.925
05/24/16, 3.855, 3.930, 3.855, 3.930
05/23/16, 3.880, 3.884, 3.860, 3.860
05/20/16, 3.852, 3.875, 3.852, 3.875
05/19/16, 3.860, 3.860, 3.850, 3.850
05/18/16, 3.920, 3.920, 3.855, 3.855
05/17/16, 3.865, 3.865, 3.865, 3.865
05/16/16, 3.865, 3.870, 3.855, 3.855
05/13/16, 3.885, 3.885, 3.870, 3.870
05/12/16, 3.890, 3.890, 3.890, 3.890
05/11/16, 3.935, 3.935, 3.915, 3.915
05/10/16, 3.910, 3.925, 3.910, 3.920
05/09/16, 3.905, 3.905, 3.905, 3.905
05/06/16, 3.930, 3.935, 3.910, 3.910
05/05/16, 3.905, 3.925, 3.905, 3.920
05/04/16, 3.885, 3.890, 3.885, 3.890
05/03/16, 3.925, 3.925, 3.880, 3.880
04/29/16, 3.940, 3.940, 3.930, 3.930
04/28/16, 3.885, 3.920, 3.885, 3.920
04/27/16, 3.855, 3.890, 3.855, 3.890
04/26/16, 3.825, 3.830, 3.825, 3.830
04/25/16, 3.815, 3.815, 3.815, 3.815
04/22/16, 3.820, 3.820, 3.815, 3.815
04/21/16, 3.815, 3.815, 3.810, 3.815
04/20/16, 3.820, 3.820, 3.815, 3.820
04/19/16, 3.805, 3.820, 3.805, 3.815
04/18/16, 3.795, 3.800, 3.795, 3.800
04/15/16, 3.780, 3.795, 3.780, 3.795
04/14/16, 3.765, 3.775, 3.765, 3.775
04/13/16, 3.760, 3.760, 3.750, 3.760
04/12/16, 3.765, 3.785, 3.765, 3.765
04/11/16, 3.830, 3.840, 3.815, 3.815
04/08/16, 3.825, 3.835, 3.825, 3.835
04/07/16, 3.820, 3.830, 3.815, 3.830
04/06/16, 3.820, 3.820, 3.810, 3.810
04/05/16, 3.800, 3.815, 3.800, 3.800
04/04/16, 3.780, 3.785, 3.780, 3.785
04/01/16, 3.785, 3.790, 3.785, 3.785
03/31/16, 3.835, 3.835, 3.825, 3.825
03/30/16, 3.865, 3.870, 3.840, 3.840
03/29/16, 3.885, 3.885, 3.875, 3.875
03/28/16, 3.885, 3.890, 3.880, 3.890
03/25/16, 3.870, 3.875, 3.870, 3.875
03/24/16, 3.865, 3.865, 3.865, 3.865
03/23/16, 3.850, 3.860, 3.850, 3.860
03/22/16, 3.850, 3.850, 3.845, 3.845
03/21/16, 3.830, 3.855, 3.830, 3.855
03/18/16, 3.835, 3.840, 3.835, 3.835
03/17/16, 3.920, 3.920, 3.900, 3.900
03/16/16, 3.945, 3.945, 3.945, 3.945
03/15/16, 3.955, 3.955, 3.950, 3.950
03/14/16, 3.915, 3.935, 3.915, 3.935
03/11/16, 3.910, 3.910, 3.905, 3.910
03/10/16, 3.910, 3.920, 3.905, 3.905
03/09/16, 3.920, 3.925, 3.920, 3.925
03/08/16, 3.910, 3.910, 3.905, 3.905
03/07/16, 3.910, 3.910, 3.905, 3.905
03/04/16, 3.930, 3.930, 3.925, 3.925
03/03/16, 3.920, 3.920, 3.910, 3.920
03/02/16, 3.925, 3.925, 3.925, 3.925
03/01/16, 3.940, 3.940, 3.930, 3.930
02/29/16, 3.950, 3.955, 3.950, 3.950
02/26/16, 3.960, 3.965, 3.960, 3.960
02/25/16, 3.960, 3.965, 3.960, 3.965
02/24/16, 3.955, 3.970, 3.955, 3.970
02/23/16, 3.940, 3.950, 3.940, 3.950
02/22/16, 3.940, 3.945, 3.940, 3.945
02/19/16, 3.925, 3.935, 3.925, 3.935
02/18/16, 3.920, 3.925, 3.920, 3.920
02/17/16, 3.935, 3.940, 3.935, 3.935
02/16/16, 3.935, 3.935, 3.930, 3.930
02/15/16, 3.920, 3.935, 3.920, 3.935
02/12/16, 3.920, 3.935, 3.920, 3.935
02/11/16, 3.970, 3.970, 3.930, 3.935
02/10/16, 3.985, 3.990, 3.960, 3.960
02/05/16, 3.985, 3.990, 3.985, 3.990
02/04/16, 3.940, 3.960, 3.940, 3.955
02/03/16, 3.910, 3.935, 3.910, 3.935
02/02/16, 3.860, 3.915, 3.860, 3.915
01/29/16, 3.870, 3.870, 3.850, 3.860
01/28/16, 3.880, 3.880, 3.875, 3.880
01/27/16, 3.895, 3.915, 3.885, 3.885
01/26/16, 3.895, 3.930, 3.880, 3.930
01/22/16, 3.890, 3.910, 3.890, 3.895
01/21/16, 4.055, 4.055, 4.025, 4.025
01/20/16, 4.130, 4.130, 4.120, 4.120
01/19/16, 4.175, 4.175, 4.140, 4.140
01/18/16, 4.170, 4.170, 4.140, 4.170
01/15/16, 4.220, 4.220, 4.170, 4.175
01/14/16, 4.220, 4.220, 4.210, 4.210
01/13/16, 4.215, 4.215, 4.215, 4.215
01/12/16, 4.230, 4.230, 4.220, 4.220
01/11/16, 4.240, 4.245, 4.240, 4.245
01/08/16, 4.215, 4.230, 4.215, 4.230
01/07/16, 4.205, 4.245, 4.205, 4.245
01/06/16, 4.195, 4.200, 4.195, 4.200
01/05/16, 4.185, 4.210, 4.185, 4.200
01/04/16, 4.205, 4.205, 4.185, 4.190
01/01/16, 4.225, 4.225, 4.195, 4.195
12/31/15, 4.225, 4.225, 4.195, 4.195
12/30/15, 4.235, 4.235, 4.230, 4.230
12/29/15, 4.240, 4.240, 4.235, 4.240
12/28/15, 4.250, 4.250, 4.250, 4.250
12/25/15, 4.245, 4.245, 4.245, 4.245
12/24/15, 4.255, 4.255, 4.245, 4.245
12/23/15, 4.255, 4.255, 4.245, 4.245
12/22/15, 4.255, 4.255, 4.250, 4.250
12/21/15, 4.265, 4.265, 4.260, 4.260
12/18/15, 4.300, 4.310, 4.250, 4.260
12/17/15, 4.330, 4.330, 4.315, 4.315
12/16/15, 4.380, 4.380, 4.340, 4.340
12/15/15, 4.365, 4.395, 4.365, 4.385
12/14/15, 4.335, 4.370, 4.335, 4.370
12/11/15, 4.275, 4.340, 4.275, 4.340
12/10/15, 4.255, 4.270, 4.255, 4.270
12/09/15, 4.230, 4.260, 4.230, 4.260
12/08/15, 4.230, 4.235, 4.225, 4.225
12/07/15, 4.225, 4.230, 4.225, 4.225
12/04/15, 4.225, 4.230, 4.220, 4.220
12/03/15, 4.230, 4.240, 4.220, 4.220
12/02/15, 4.210, 4.220, 4.210, 4.220
12/01/15, 4.220, 4.225, 4.220, 4.220
11/30/15, 4.245, 4.245, 4.215, 4.215
11/27/15, 4.215, 4.220, 4.215, 4.215
11/26/15, 4.195, 4.210, 4.195, 4.210
11/25/15, 4.225, 4.225, 4.190, 4.190
11/24/15, 4.305, 4.305, 4.270, 4.270
11/23/15, 4.280, 4.300, 4.280, 4.290
11/20/15, 4.300, 4.300, 4.280, 4.280
11/19/15, 4.360, 4.360, 4.340, 4.340
11/18/15, 4.355, 4.355, 4.350, 4.355
11/17/15, 4.365, 4.365, 4.350, 4.350
11/16/15, 4.360, 4.360, 4.360, 4.360
11/13/15, 4.360, 4.360, 4.355, 4.355
11/12/15, 4.300, 4.355, 4.300, 4.355
11/11/15, 4.180, 4.260, 4.180, 4.255
11/10/15, 4.180, 4.180, 4.180, 4.180
11/09/15, 4.180, 4.180, 4.180, 4.180
11/06/15, 4.155, 4.155, 4.150, 4.150
11/05/15, 4.160, 4.170, 4.160, 4.170
11/04/15, 4.155, 4.155, 4.150, 4.150
11/03/15, 4.155, 4.160, 4.155, 4.160
11/02/15, 4.135, 4.160, 4.135, 4.160
10/30/15, 4.140, 4.140, 4.135, 4.140
10/29/15, 4.100, 4.105, 4.100, 4.105
10/28/15, 4.115, 4.115, 4.100, 4.105
10/27/15, 4.115, 4.120, 4.115, 4.120
10/26/15, 4.140, 4.140, 4.110, 4.110
10/23/15, 4.145, 4.150, 4.145, 4.150
10/22/15, 4.155, 4.170, 4.150, 4.150
10/21/15, 4.140, 4.145, 4.140, 4.145
10/20/15, 4.145, 4.170, 4.145, 4.145
10/19/15, 4.135, 4.145, 4.135, 4.140
10/16/15, 4.135, 4.140, 4.135, 4.140
10/15/15, 4.140, 4.145, 4.140, 4.140
10/13/15, 4.150, 4.150, 4.150, 4.150
10/12/15, 4.130, 4.135, 4.125, 4.135
10/09/15, 4.165, 4.165, 4.160, 4.160
10/08/15, 4.160, 4.165, 4.155, 4.155
10/07/15, 4.160, 4.175, 4.160, 4.165
10/06/15, 4.160, 4.160, 4.150, 4.150
10/05/15, 4.155, 4.155, 4.145, 4.145
10/02/15, 4.160, 4.165, 4.140, 4.140
10/01/15, 4.145, 4.160, 4.140, 4.140
09/30/15, 4.400, 4.400, 4.160, 4.160
09/29/15, 4.470, 4.470, 4.430, 4.430
09/28/15, 4.335, 4.380, 4.335, 4.380
09/25/15, 4.260, 4.260, 4.250, 4.250
09/23/15, 4.235, 4.240, 4.235, 4.240
09/22/15, 4.210, 4.220, 4.210, 4.220
09/21/15, 4.155, 4.155, 4.155, 4.155
09/18/15, 4.165, 4.175, 4.150, 4.150
09/17/15, 4.190, 4.195, 4.190, 4.190
09/15/15, 4.156, 4.170, 4.156, 4.165
09/14/15, 4.200, 4.200, 4.155, 4.165
09/11/15, 4.210, 4.210, 4.210, 4.210
09/10/15, 4.210, 4.210, 4.205, 4.205
09/09/15, 4.250, 4.250, 4.195, 4.195
09/08/15, 4.255, 4.275, 4.250, 4.270
09/07/15, 4.220, 4.235, 4.220, 4.235
09/04/15, 4.250, 4.250, 4.235, 4.235
09/03/15, 4.275, 4.280, 4.245, 4.245
09/02/15, 4.255, 4.265, 4.255, 4.265
09/01/15, 4.430, 4.430, 4.280, 4.280
08/28/15, 4.410, 4.425, 4.410, 4.420
08/27/15, 4.455, 4.460, 4.440, 4.440
08/26/15, 4.430, 4.460, 4.430, 4.460
08/25/15, 4.415, 4.420, 4.415, 4.420
08/24/15, 4.370, 4.410, 4.370, 4.410
08/21/15, 4.310, 4.355, 4.310, 4.355
08/20/15, 4.285, 4.285, 4.285, 4.285
08/19/15, 4.330, 4.330, 4.310, 4.310
08/18/15, 4.335, 4.335, 4.305, 4.320
08/17/15, 4.210, 4.325, 4.210, 4.325
08/14/15, 4.210, 4.230, 4.210, 4.220
08/13/15, 4.200, 4.200, 4.190, 4.190
08/12/15, 4.210, 4.245, 4.210, 4.240
08/11/15, 4.170, 4.190, 4.170, 4.190
08/10/15, 4.175, 4.180, 4.175, 4.180
08/07/15, 4.120, 4.180, 4.120, 4.180
08/06/15, 4.085, 4.100, 4.080, 4.100
08/05/15, 4.080, 4.090, 4.080, 4.090
08/04/15, 4.085, 4.085, 4.075, 4.075
08/03/15, 4.085, 4.085, 4.080, 4.080
07/31/15, 4.050, 4.100, 4.050, 4.100
07/30/15, 4.005, 4.040, 4.005, 4.040
07/29/15, 3.990, 4.000, 3.990, 4.000
07/28/15, 3.980, 3.985, 3.970, 3.985
07/27/15, 3.960, 3.960, 3.960, 3.960
07/24/15, 3.955, 3.955, 3.955, 3.955
07/23/15, 3.935, 3.935, 3.930, 3.930
07/22/15, 3.935, 3.940, 3.935, 3.940
07/21/15, 3.980, 3.980, 3.970, 3.970
07/20/15, 4.045, 4.045, 4.040, 4.045
07/17/15, 4.060, 4.060, 4.050, 4.050
07/16/15, 4.060, 4.060, 4.050, 4.050
07/15/15, 4.055, 4.055, 4.050, 4.055
07/14/15, 4.045, 4.050, 4.035, 4.050
07/13/15, 4.035, 4.045, 4.035, 4.035
07/10/15, 4.055, 4.055, 4.040, 4.040
07/09/15, 4.080, 4.080, 4.060, 4.060
07/08/15, 4.075, 4.085, 4.070, 4.070
07/07/15, 4.030, 4.055, 4.030, 4.055
07/06/15, 4.050, 4.050, 4.035, 4.035
07/03/15, 3.980, 3.990, 3.980, 3.990
07/02/15, 3.980, 3.980, 3.970, 3.975
07/01/15, 3.980, 3.980, 3.965, 3.965
06/30/15, 4.080, 4.080, 4.045, 4.045
06/29/15, 4.090, 4.090, 4.085, 4.085
06/26/15, 4.055, 4.055, 4.050, 4.050
06/25/15, 4.040, 4.050, 4.035, 4.050
06/24/15, 4.030, 4.040, 4.030, 4.035
06/23/15, 4.030, 4.030, 4.020, 4.020
06/22/15, 4.040, 4.040, 4.030, 4.035
06/19/15, 4.030, 4.030, 4.025, 4.030
06/18/15, 4.040, 4.050, 4.040, 4.050
06/17/15, 4.130, 4.130, 4.065, 4.065
06/16/15, 4.130, 4.130, 4.120, 4.125
06/15/15, 4.135, 4.145, 4.135, 4.145
06/12/15, 4.155, 4.155, 4.140, 4.140
06/11/15, 4.135, 4.150, 4.130, 4.150
06/10/15, 4.110, 4.115, 4.105, 4.115
06/09/15, 4.170, 4.170, 4.140, 4.140
06/08/15, 4.100, 4.175, 4.100, 4.175
06/05/15, 4.050, 4.080, 4.050, 4.080
06/04/15, 3.970, 4.010, 3.970, 3.990
06/03/15, 3.935, 3.960, 3.935, 3.960
06/02/15, 3.935, 3.945, 3.935, 3.940
06/01/15, 3.915, 3.940, 3.915, 3.930
05/29/15, 3.930, 3.930, 3.920, 3.920
05/28/15, 3.885, 3.925, 3.885, 3.915
05/27/15, 3.900, 3.910, 3.900, 3.910
05/26/15, 3.895, 3.895, 3.885, 3.895
05/25/15, 3.885, 3.885, 3.880, 3.880
05/22/15, 3.890, 3.890, 3.885, 3.890
05/21/15, 3.895, 3.900, 3.895, 3.900
05/20/15, 3.885, 3.900, 3.885, 3.900
05/19/15, 3.885, 3.895, 3.885, 3.890
05/18/15, 3.880, 3.890, 3.880, 3.890
05/15/15, 3.910, 3.920, 3.910, 3.910
05/14/15, 3.925, 3.930, 3.925, 3.925
05/13/15, 3.915, 3.930, 3.915, 3.930
05/12/15, 3.900, 3.920, 3.900, 3.920
05/11/15, 3.900, 3.905, 3.900, 3.905
05/08/15, 3.895, 3.920, 3.895, 3.920
05/07/15, 3.880, 3.900, 3.880, 3.900
05/06/15, 3.870, 3.870, 3.870, 3.870
05/05/15, 3.880, 3.880, 3.865, 3.865
04/30/15, 3.875, 3.875, 3.865, 3.865
04/29/15, 3.860, 3.880, 3.855, 3.880
04/28/15, 3.860, 3.860, 3.855, 3.855
04/27/15, 3.850, 3.860, 3.850, 3.855
04/24/15, 3.860, 3.860, 3.860, 3.860
04/23/15, 3.875, 3.875, 3.870, 3.870
04/22/15, 3.880, 3.880, 3.875, 3.880
04/21/15, 3.900, 3.900, 3.890, 3.890
04/20/15, 3.895, 3.900, 3.895, 3.895
04/17/15, 3.905, 3.905, 3.900, 3.900
04/16/15, 3.905, 3.905, 3.900, 3.900
04/15/15, 3.900, 3.910, 3.900, 3.910
04/14/15, 3.885, 3.905, 3.885, 3.905
04/13/15, 3.880, 3.895, 3.880, 3.890
04/10/15, 3.880, 3.890, 3.880, 3.890
04/09/15, 3.885, 3.890, 3.885, 3.885
04/08/15, 3.890, 3.895, 3.890, 3.890
04/07/15, 3.855, 3.865, 3.855, 3.865
04/06/15, 3.860, 3.860, 3.860, 3.860
04/03/15, 3.875, 3.880, 3.875, 3.875
04/02/15, 3.875, 3.880, 3.875, 3.875
04/01/15, 3.890, 3.895, 3.880, 3.880
03/31/15, 3.915, 3.920, 3.910, 3.910
03/30/15, 3.920, 3.920, 3.915, 3.920
03/27/15, 3.910, 3.915, 3.910, 3.915
03/26/15, 3.895, 3.905, 3.895, 3.900
03/25/15, 3.900, 3.905, 3.900, 3.900
03/24/15, 3.910, 3.910, 3.905, 3.905
03/23/15, 3.915, 3.920, 3.910, 3.920
03/20/15, 3.920, 3.920, 3.915, 3.920
03/19/15, 3.920, 3.920, 3.900, 3.900
03/18/15, 3.935, 3.940, 3.935, 3.940
03/17/15, 3.945, 3.945, 3.935, 3.935
03/16/15, 3.950, 3.950, 3.950, 3.950
03/13/15, 3.950, 3.960, 3.950, 3.955
03/12/15, 3.995, 3.995, 3.975, 3.975
03/11/15, 3.980, 4.010, 3.980, 4.000
03/10/15, 3.970, 3.975, 3.970, 3.970
03/09/15, 3.960, 3.970, 3.915, 3.960
03/06/15, 3.910, 3.930, 3.910, 3.925
03/05/15, 3.925, 3.930, 3.925, 3.930
03/04/15, 3.905, 3.920, 3.905, 3.920
03/03/15, 3.900, 3.910, 3.900, 3.910
03/02/15, 3.890, 3.895, 3.890, 3.895
02/27/15, 3.880, 3.890, 3.880, 3.885
02/26/15, 3.880, 3.880, 3.875, 3.875
02/25/15, 3.880, 3.890, 3.880, 3.890
02/24/15, 3.890, 3.890, 3.890, 3.890
02/23/15, 3.890, 3.895, 3.885, 3.895
02/19/15, 3.895, 3.900, 3.895, 3.895
02/18/15, 3.895, 3.900, 3.895, 3.895
02/17/15, 3.910, 3.910, 3.895, 3.900
02/16/15, 3.880, 3.910, 3.880, 3.905
02/13/15, 3.880, 3.885, 3.875, 3.875
02/12/15, 3.875, 3.895, 3.860, 3.895
02/11/15, 3.830, 3.875, 3.830, 3.875
02/10/15, 3.805, 3.820, 3.805, 3.815
02/09/15, 3.800, 3.810, 3.800, 3.810
02/06/15, 3.765, 3.780, 3.765, 3.780
02/05/15, 3.775, 3.775, 3.770, 3.770
02/04/15, 3.800, 3.800, 3.780, 3.780
02/03/15, 3.820, 3.820, 3.815, 3.815
02/02/15, 3.820, 3.820, 3.815, 3.815
01/30/15, 3.870, 3.870, 3.830, 3.830
01/29/15, 3.875, 3.875, 3.860, 3.860
01/28/15, 3.900, 3.900, 3.880, 3.880
01/27/15, 3.915, 3.920, 3.915, 3.915
01/26/15, 3.940, 3.940, 3.915, 3.920
01/23/15, 3.960, 3.960, 3.950, 3.950
01/22/15, 3.970, 3.970, 3.965, 3.965
01/21/15, 3.970, 4.005, 3.970, 3.980
01/20/15, 3.950, 3.955, 3.940, 3.955
01/19/15, 3.925, 3.945, 3.925, 3.940
01/16/15, 3.965, 3.965, 3.930, 3.930
01/15/15, 3.980, 3.990, 3.980, 3.980
01/14/15, 4.000, 4.000, 3.970, 3.990
01/13/15, 4.110, 4.110, 4.080, 4.090
01/12/15, 4.155, 4.155, 4.095, 4.125
01/09/15, 4.145, 4.160, 4.100, 4.160
01/08/15, 4.210, 4.210, 4.195, 4.200
01/07/15, 4.235, 4.310, 4.235, 4.260
01/06/15, 4.210, 4.210, 4.195, 4.195
01/05/15, 4.145, 4.200, 4.145, 4.200
01/02/15, 4.150, 4.150, 4.140, 4.140
01/01/15, 4.140, 4.140, 4.125, 4.125
12/31/14, 4.140, 4.140, 4.125, 4.125
12/30/14, 4.130, 4.135, 4.130, 4.135
12/26/14, 4.130, 4.130, 4.130, 4.130
